
@relation 'Luv'
@attribute x real
@attribute y real
@attribute L real
@attribute U real
@attribute V real
@data
63,80,50.081701,1.504412,-5.879744
63,81,46.333718,3.089559,-6.155429
63,82,44.396818,4.762048,-6.152599
63,83,43.006508,4.440889,-3.348228
63,84,42.881715,3.658118,-3.528357
63,85,47.834807,3.053022,-4.989453
63,86,48.855933,2.899353,-5.776475
63,87,48.819969,4.605651,-8.965694
63,88,50.901284,5.652747,-8.259951
63,89,52.707527,6.778191,-12.370460
63,90,55.923100,3.636121,-10.591478
63,91,57.412892,3.639733,-8.791583
63,92,57.602792,2.601197,-8.253912
63,93,58.821782,1.005120,-7.654574
63,94,58.715791,2.537351,-8.051321
63,95,58.218737,0.110104,-5.810666
63,96,59.543724,0.989165,-7.533061
63,97,61.095088,1.301099,-9.198489
63,98,60.550572,2.327241,-9.095631
63,99,60.673252,3.386724,-8.180453
64,0,54.858376,-13.832121,-13.753657
64,1,53.040877,-13.314302,-16.406469
64,2,52.173925,-13.576055,-16.729011
64,3,55.262446,-13.707869,-13.630110
64,4,55.719231,-13.618199,-14.958682
64,5,54.627861,-15.616226,-14.926992
64,6,55.436634,-15.338362,-14.661392
64,7,57.327610,-14.669648,-12.642077
64,8,58.997986,-15.149845,-11.713701
64,9,58.078828,-14.430054,-12.435598
64,10,57.517951,-15.648447,-12.099215
64,11,56.367520,-16.051642,-12.410960
64,12,56.057116,-13.467848,-13.391450
64,13,56.447962,-13.351874,-13.276134
64,14,52.331037,-14.644379,-14.561308
64,15,55.717724,-12.992002,-12.638927
64,16,56.447962,-13.351874,-13.276134
64,17,58.341732,-12.808706,-12.736047
64,18,59.484864,-12.548221,-13.783384
64,19,60.296281,-13.801260,-13.192131
64,20,60.245704,-13.768281,-11.865292
64,21,57.970696,-12.912726,-12.839477
64,22,59.893096,-13.873085,-11.955611
64,23,61.624536,-13.368800,-11.521025
64,24,63.766888,-13.685005,-10.581102
64,25,63.925978,-12.737080,-10.976619
64,26,64.605053,-12.609441,-12.052914
64,27,64.762676,-13.452334,-11.593014
64,28,65.339079,-13.245447,-10.241240
64,29,60.941297,-13.564716,-11.689863
64,30,56.916276,-12.677172,-13.027513
64,31,51.569642,-12.955081,-10.362697
64,32,45.129045,-11.486282,-9.425525
64,33,42.645364,-9.021192,-6.239011
64,34,35.428789,-4.053402,-2.214504
64,35,33.234319,2.020013,-1.007977
64,36,31.098602,1.393646,3.456101
64,37,30.021725,1.714528,7.030241
64,38,25.791356,1.992748,8.171049
64,39,22.436790,5.783447,12.469606
64,40,21.225076,-0.864534,11.477368
64,41,18.010579,-0.989230,13.132803
64,42,21.225076,-0.864534,11.477368
64,43,19.690207,-0.921017,12.227218
64,44,19.690207,-0.921017,12.227218
64,45,19.690207,-0.921017,12.227218
64,46,19.690207,-0.921017,12.227218
64,47,17.365703,2.263810,5.614019
64,48,14.976442,0.407998,5.660426
64,49,13.037859,-0.000000,-0.000000
64,50,10.382646,-0.000000,-0.000000
64,51,13.037859,-0.000000,-0.000000
64,52,10.382646,-0.000000,-0.000000
64,53,10.382646,-0.000000,-0.000000
64,54,10.382646,-0.000000,-0.000000
64,55,13.037859,-0.000000,-0.000000
64,56,25.286433,2.597370,-1.296076
64,57,43.012133,0.395777,-5.254252
64,58,55.042757,-0.459254,-6.371524
64,59,60.002295,-0.510901,-7.088065
64,60,61.751987,0.101795,-5.372153
64,61,63.194227,1.111864,-4.345534
64,62,64.362195,0.709430,-3.050725
64,63,65.541441,0.231478,-3.073048
64,64,65.409642,-0.092131,-1.278195
64,65,66.322953,-0.090352,-1.253516
64,66,67.047796,0.224237,-2.976922
64,67,67.635310,0.221502,-2.940614
64,68,67.925996,0.220167,-2.922888
64,69,67.404964,0.665131,-2.860227
64,70,66.214817,0.681966,-2.932621
64,71,66.428464,1.987394,-3.247933
64,72,65.911837,0.686351,-2.951476
64,73,64.989177,0.699959,-3.009993
64,74,64.045002,0.714293,-3.071636
64,75,62.680390,0.246197,-3.268456
64,76,62.039764,0.199992,-3.991734
64,77,61.021451,0.204529,-4.082276
64,78,59.080241,1.217502,-4.758402
64,79,57.279804,1.153869,-6.446636
64,80,55.128561,0.118184,-6.237071
64,81,52.621451,0.125366,-6.616114
64,82,51.231076,0.256764,-5.124858
64,83,49.374641,0.268758,-5.364258
64,84,48.893699,0.271993,-5.428820
64,85,47.406323,0.282345,-5.635449
64,86,46.448144,1.081525,-4.650824
64,87,46.295834,3.175109,-5.188976
64,88,44.830935,6.761828,-7.617066
64,89,44.552364,8.210411,-8.359202
64,90,46.773917,8.570238,-6.804631
64,91,48.711933,7.395966,-7.529998
64,92,51.611713,4.305879,-8.382136
64,93,53.564601,2.985547,-7.452793
64,94,54.397849,2.927945,-7.309001
64,95,53.383332,2.596698,-5.173486
64,96,54.249857,3.911103,-9.447063
64,97,55.580920,5.064054,-7.399735
64,98,56.368650,4.973447,-7.267338
64,99,58.054503,5.133648,-9.048502
65,0,52.856837,-13.882538,-14.266190
65,1,53.466305,-13.188253,-16.251145
65,2,52.610140,-13.443526,-16.565704
65,3,54.301871,-12.945190,-15.951632
65,4,54.916928,-13.861847,-15.226314
65,5,55.320336,-13.738620,-15.090957
65,6,53.678298,-14.249463,-15.652084
65,7,56.057116,-13.467848,-13.391450
65,8,57.272090,-13.162618,-14.458257
65,9,56.308251,-12.385182,-15.261565
65,10,56.227498,-15.072993,-14.407735
65,11,56.227498,-15.072993,-14.407735
65,12,56.171054,-15.049226,-12.969190
65,13,56.171054,-15.049226,-12.969190
65,14,56.171054,-15.049226,-12.969190
65,15,57.461281,-13.539019,-11.667718
65,16,58.709101,-12.706838,-12.634758
65,17,56.447962,-13.351874,-13.276134
65,18,57.217246,-13.127524,-13.053057
65,19,59.893096,-13.873085,-11.955611
65,20,59.537181,-13.979991,-12.047740
65,21,60.245704,-13.768281,-11.865292
65,22,60.595080,-13.665513,-11.776728
65,23,61.961691,-13.273566,-11.438954
65,24,62.956052,-12.998130,-11.201588
65,25,62.627389,-13.088281,-11.279279
65,26,63.328783,-12.947107,-12.375676
65,27,65.228305,-12.448991,-11.899545
65,28,64.717542,-13.416814,-10.373739
65,29,62.674952,-13.124967,-12.545687
65,30,59.790082,-12.413453,-12.343037
65,31,54.682139,-13.741699,-9.228574
65,32,48.068886,-12.051708,-9.948079
65,33,47.818930,-12.693578,-6.477979
65,34,42.087331,-8.269893,-3.981104
65,35,36.130512,-0.192085,-2.664918
65,36,36.073463,1.190466,2.952236
65,37,34.004926,-0.543069,7.209671
65,38,30.965591,1.660167,6.807340
65,39,25.791356,1.992748,8.171049
65,40,21.943094,2.305692,9.454243
65,41,19.690207,-0.921017,12.227218
65,42,19.690207,-0.921017,12.227218
65,43,19.690207,-0.921017,12.227218
65,44,19.690207,-0.921017,12.227218
65,45,18.010579,-0.989230,13.132803
65,46,16.971599,0.379374,5.263299
65,47,16.971599,0.379374,5.263299
65,48,16.971599,0.379374,5.263299
65,49,14.976442,0.407998,5.660426
65,50,12.684642,0.442306,6.136402
65,51,13.037859,-0.000000,-0.000000
65,52,10.382646,-0.000000,-0.000000
65,53,10.382646,-0.000000,-0.000000
65,54,13.037859,-0.000000,-0.000000
65,55,15.280085,-0.000000,-0.000000
65,56,30.094728,-0.000000,-0.000000
65,57,40.293983,-0.170543,-2.366053
65,58,47.660530,-1.042597,-4.951561
65,59,52.342440,-0.928483,-4.409608
65,60,55.041221,0.292803,-3.887190
65,61,58.217329,0.812944,-3.495856
65,62,60.376465,0.774223,-3.329350
65,63,62.349406,0.247987,-3.292216
65,64,62.372101,0.841727,-1.832977
65,65,63.356268,0.823737,-1.793800
65,66,64.362195,0.709430,-3.050725
65,67,64.923021,0.234549,-3.113822
65,68,65.541441,0.231478,-3.073048
65,69,65.233408,0.233000,-3.093260
65,70,64.362195,0.709430,-3.050725
65,71,64.989177,0.699959,-3.009993
65,72,64.362195,0.709430,-3.050725
65,73,62.750367,0.734651,-3.159179
65,74,62.419974,0.739981,-3.182099
65,75,61.312702,2.219325,-3.626970
65,76,60.501028,1.179450,-4.609683
65,77,60.501028,1.179450,-4.609683
65,78,59.797293,1.198081,-4.682500
65,79,58.349226,1.237767,-4.837606
65,80,57.334554,1.039151,-7.913736
65,81,54.983604,1.096320,-8.349113
65,82,53.235053,0.542734,-8.820161
65,83,51.743662,0.128025,-6.756441
65,84,50.842516,0.130837,-6.904844
65,85,49.916395,0.133817,-7.062105
65,86,48.893699,0.271993,-5.428820
65,87,48.649115,1.558655,-6.091741
65,88,48.649115,1.558655,-6.091741
65,89,46.854485,3.048909,-6.074441
65,90,46.030294,4.565386,-5.898511
65,91,47.581993,4.388732,-5.670272
65,92,50.279688,2.799087,-5.576712
65,93,50.936778,3.177857,-7.932854
65,94,51.835438,3.110212,-7.763994
65,95,52.305856,3.834057,-5.884941
65,96,51.800879,5.532485,-8.084220
65,97,52.241861,5.474817,-7.999954
65,98,54.775460,5.159107,-7.538630
65,99,56.145426,5.358304,-9.444478
66,0,52.423772,-14.020013,-14.407464
66,1,52.731636,-12.179152,-14.723215
66,2,53.040877,-13.314302,-16.406469
66,3,52.423772,-14.020013,-14.407464
66,4,51.059553,-15.116863,-16.604865
66,5,53.255478,-14.385042,-15.801009
66,6,53.255478,-14.385042,-15.801009
66,7,53.194080,-14.360058,-14.278600
66,8,53.466305,-13.188253,-16.251145
66,9,53.466305,-13.188253,-16.251145
66,10,54.508877,-13.987987,-15.364870
66,11,56.227498,-15.072993,-14.407735
66,12,56.171054,-15.049226,-12.969190
66,13,56.946159,-14.793387,-12.748713
66,14,59.359001,-15.031545,-11.622232
66,15,58.448790,-14.314021,-12.335602
66,16,57.595899,-13.018972,-12.945121
66,17,55.661984,-13.586480,-13.509409
66,18,55.661984,-13.586480,-13.509409
66,19,59.177880,-14.089066,-12.141740
66,20,59.537181,-13.979991,-12.047740
66,21,58.815111,-14.200384,-12.237672
66,22,60.245704,-13.768281,-11.865292
66,23,59.537181,-13.979991,-12.047740
66,24,59.893096,-13.873085,-11.955611
66,25,62.199179,-11.792344,-11.725451
66,26,60.890875,-12.177952,-13.376668
66,27,63.972010,-12.775376,-12.211525
66,28,64.917879,-12.528549,-11.975592
66,29,64.448639,-13.539808,-11.668398
66,30,62.295955,-13.180077,-11.358387
66,31,57.892117,-14.928116,-9.750579
66,32,52.013617,-12.820627,-10.255148
66,33,50.796818,-15.047822,-10.105733
66,34,47.673115,-10.712680,-6.997188
66,35,40.887582,-1.167649,-4.787821
66,36,42.374898,1.548345,-0.772617
66,37,38.780244,0.181778,2.521923
66,38,36.341981,-0.503823,6.688639
66,39,30.021725,1.714528,7.030241
66,40,25.791356,1.992748,8.171049
66,41,20.469341,2.444092,10.021739
66,42,18.865752,2.608241,10.694814
66,43,18.010579,-0.989230,13.132803
66,44,18.010579,-0.989230,13.132803
66,45,16.971599,0.379374,5.263299
66,46,16.971599,0.379374,5.263299
66,47,16.971599,0.379374,5.263299
66,48,16.971599,0.379374,5.263299
66,49,14.976442,0.407998,5.660426
66,50,12.684642,0.442306,6.136402
66,51,12.684642,0.442306,6.136402
66,52,10.382646,-0.000000,-0.000000
66,53,10.382646,-0.000000,-0.000000
66,54,10.382646,-0.000000,-0.000000
66,55,10.382646,-0.000000,-0.000000
66,56,19.231337,-0.322471,-4.473855
66,57,30.232790,-0.229217,-3.180082
66,58,34.413413,-1.217215,-3.018569
66,59,38.144572,-1.092078,-2.708243
66,60,41.464349,-0.000000,-0.000000
66,61,45.034435,-0.149866,-2.079185
66,62,49.814664,0.332286,-4.411356
66,63,53.416333,0.243586,-4.861843
66,64,55.470523,0.985552,-2.146175
66,65,57.414406,0.941648,-2.050569
66,66,59.260463,0.902524,-1.965372
66,67,59.949981,0.261542,-3.472170
66,68,60.302064,0.259487,-3.444888
66,69,60.996645,0.255500,-3.391967
66,70,60.724654,0.768229,-3.303574
66,71,59.922416,2.289108,-3.741013
66,72,59.949981,0.261542,-3.472170
66,73,59.312372,0.792966,-3.409948
66,74,58.845282,2.345364,-3.832952
66,75,57.547008,3.453386,-4.461800
66,76,56.812474,3.449137,-5.294124
66,77,57.386343,2.364918,-4.711702
66,78,57.386343,2.364918,-4.711702
66,79,55.670049,1.316297,-5.144527
66,80,54.807176,2.900215,-7.239780
66,81,53.264113,1.266315,-7.074864
66,82,52.402847,1.292415,-7.220683
66,83,51.068763,1.334339,-7.454913
66,84,50.382686,0.132305,-6.982314
66,85,49.647062,0.590982,-9.604256
66,86,50.117146,0.584337,-9.496256
66,87,50.580639,0.577883,-9.391376
66,88,48.931421,-2.356584,-5.080996
66,89,47.406323,0.282345,-5.635449
66,90,46.967028,1.067224,-4.589325
66,91,47.979887,1.040056,-4.472497
66,92,48.649115,1.558655,-6.091741
66,93,49.337429,2.864893,-5.707820
66,94,49.574163,4.097275,-6.288958
66,95,50.375554,5.886466,-6.630989
66,96,49.264699,7.120947,-9.200313
66,97,50.835483,5.820999,-6.557242
66,98,53.531740,5.310834,-7.760337
66,99,54.660896,3.874288,-9.358138
67,0,51.378274,-12.533621,-14.378086
67,1,51.410663,-12.551366,-15.173179
67,2,51.410663,-12.551366,-15.173179
67,3,50.634126,-14.607472,-15.011158
67,4,51.985155,-14.161085,-14.552435
67,5,53.255478,-14.385042,-15.801009
67,6,53.678298,-14.249463,-15.652084
67,7,52.331037,-14.644379,-14.561308
67,8,53.678298,-14.249463,-15.652084
67,9,52.610140,-13.443526,-16.565704
67,10,55.834243,-15.204173,-14.533125
67,11,56.560677,-14.919879,-12.857722
67,12,56.447962,-13.351874,-13.276134
67,13,55.661984,-13.586480,-13.509409
67,14,56.447962,-13.351874,-13.276134
67,15,55.347722,-13.125610,-13.488344
67,16,56.530475,-12.785525,-13.138861
67,17,54.124399,-13.490280,-13.863092
67,18,54.858376,-13.832121,-13.753657
67,19,57.461281,-13.539019,-11.667718
67,20,59.177880,-14.089066,-12.141740
67,21,58.709101,-12.706838,-12.634758
67,22,58.341732,-12.808706,-12.736047
67,23,58.341732,-12.808706,-12.736047
67,24,59.433192,-12.509278,-12.438318
67,25,62.531429,-11.710081,-11.643655
67,26,60.493950,-12.227403,-12.158043
67,27,62.010069,-13.309319,-12.721903
67,28,62.343921,-13.216308,-12.632996
67,29,62.321209,-13.747389,-14.016078
67,30,63.167280,-13.905066,-11.983171
67,31,59.048883,-14.596732,-10.899480
67,32,53.616044,-13.572198,-11.696311
67,33,50.992335,-14.421696,-12.428395
67,34,51.150673,-12.407236,-8.655808
67,35,46.005308,-5.481350,-7.056545
67,36,46.034430,-0.000000,-0.000000
67,37,44.876061,0.152834,2.120369
67,38,41.726989,-0.427928,5.681079
67,39,37.382435,1.453763,6.904298
67,40,30.965591,1.660167,6.807340
67,41,25.791356,1.992748,8.171049
67,42,21.943094,2.305692,9.454243
67,43,18.865752,2.608241,10.694814
67,44,18.010579,-0.989230,13.132803
67,45,18.010579,-0.989230,13.132803
67,46,16.971599,0.379374,5.263299
67,47,14.976442,0.407998,5.660426
67,48,16.146316,-1.073947,14.257486
67,49,14.976442,0.407998,5.660426
67,50,12.684642,0.442306,6.136402
67,51,9.952978,0.481991,6.686978
67,52,10.382646,-0.000000,-0.000000
67,53,10.382646,-0.000000,-0.000000
67,54,7.084706,-0.000000,-0.000000
67,55,10.382646,-0.000000,-0.000000
67,56,10.382646,-0.000000,-0.000000
67,57,13.037859,-0.000000,-0.000000
67,58,20.585410,-0.000000,-0.000000
67,59,30.094728,-0.000000,-0.000000
67,60,35.256879,-0.000000,-0.000000
67,61,38.192066,-0.000000,-0.000000
67,62,40.930612,-0.167544,-2.324448
67,63,44.161422,0.383939,-5.097095
67,64,47.658617,-0.139908,-1.941038
67,65,49.134625,-0.134716,-1.868999
67,66,51.455624,-0.127091,-1.763219
67,67,52.340780,-0.124346,-1.725131
67,68,52.774887,-0.123031,-1.706882
67,69,53.895901,0.899251,-3.866999
67,70,54.602737,2.587341,-4.228407
67,71,53.982122,3.752477,-4.848227
67,72,54.721406,0.881784,-3.791886
67,73,55.127029,0.873378,-3.755738
67,74,54.191015,2.612696,-4.269844
67,75,52.274311,3.908887,-5.050310
67,76,51.833753,3.950725,-5.104365
67,77,52.056023,2.749996,-4.494229
67,78,52.056023,2.749996,-4.494229
67,79,51.163296,2.810442,-4.593012
67,80,49.777948,2.908005,-4.752456
67,81,49.302950,2.942550,-4.808913
67,82,48.820940,2.978196,-4.867167
67,83,48.649115,1.558655,-6.091741
67,84,48.157194,1.577905,-6.166977
67,85,47.981781,0.140351,-7.406898
67,86,47.981781,0.140351,-7.406898
67,87,48.476373,0.138639,-7.316592
67,88,47.981781,0.140351,-7.406898
67,89,46.894692,0.286032,-5.709040
67,90,45.920491,1.096342,-4.714540
67,91,45.383689,1.111706,-4.780607
67,92,46.448144,1.081525,-4.650824
67,93,46.634217,1.639620,-6.408182
67,94,47.366763,3.009635,-5.996193
67,95,47.618362,4.301356,-6.602204
67,96,48.956045,6.095064,-6.865970
67,97,50.375554,5.886466,-6.630989
67,98,51.865709,3.874843,-5.947544
67,99,52.492866,4.216822,-8.208771
68,0,51.824750,-12.405695,-14.231334
68,1,50.500409,-12.816517,-15.493718
68,2,49.086399,-13.242910,-16.009178
68,3,50.171384,-14.764569,-15.172596
68,4,51.540804,-14.305909,-14.701261
68,5,52.173925,-13.576055,-16.729011
68,6,52.827431,-14.524023,-15.953670
68,7,54.036116,-14.089661,-14.009737
68,8,55.262446,-13.707869,-13.630110
68,9,52.331037,-14.644379,-14.561308
68,10,55.777179,-15.181532,-13.083209
68,11,55.777179,-15.181532,-13.083209
68,12,56.057116,-13.467848,-13.391450
68,13,53.617644,-14.223189,-14.142507
68,14,53.678298,-14.249463,-15.652084
68,15,54.063684,-11.875655,-15.801253
68,16,55.347722,-13.125610,-13.488344
68,17,54.944627,-13.244297,-13.610310
68,18,57.675863,-12.467456,-12.812001
68,19,59.790082,-12.413453,-12.343037
68,20,59.048883,-14.596732,-10.899480
68,21,58.209809,-13.317838,-11.477107
68,22,56.447962,-13.351874,-13.276134
68,23,59.433192,-12.509278,-12.438318
68,24,60.493950,-12.227403,-12.158043
68,25,61.526076,-11.961475,-11.893622
68,26,60.143643,-12.319515,-12.249632
68,27,59.433192,-12.509278,-12.438318
68,28,60.990966,-13.598888,-12.998691
68,29,61.382822,-13.535046,-14.192758
68,30,63.003220,-13.035249,-12.459928
68,31,59.177880,-14.089066,-12.141740
68,32,53.676701,-13.602657,-13.232987
68,33,50.956900,-11.983194,-12.749145
68,34,53.097676,-11.343243,-10.547716
68,35,51.017285,-9.866036,-6.444187
68,36,47.697816,-2.886186,-1.576816
68,37,48.995626,0.136915,1.899505
68,38,46.260008,-0.376446,4.997613
68,39,43.421763,2.840183,6.123677
68,40,36.709610,1.377711,5.649158
68,41,31.872971,1.610235,6.602598
68,42,25.791356,1.992748,8.171049
68,43,21.943094,2.305692,9.454243
68,44,21.225076,-0.864534,11.477368
68,45,18.010579,-0.989230,13.132803
68,46,16.146316,-1.073947,14.257486
68,47,12.684642,0.442306,6.136402
68,48,14.976442,0.407998,5.660426
68,49,14.976442,0.407998,5.660426
68,50,12.684642,0.442306,6.136402
68,51,9.952978,0.481991,6.686978
68,52,10.382646,-0.000000,-0.000000
68,53,10.382646,-0.000000,-0.000000
68,54,7.084706,-0.000000,-0.000000
68,55,7.084706,-0.000000,-0.000000
68,56,10.382646,-0.000000,-0.000000
68,57,13.037859,-0.000000,-0.000000
68,58,10.382646,-0.000000,-0.000000
68,59,7.084706,-0.000000,-0.000000
68,60,15.280085,-0.000000,-0.000000
68,61,25.879840,-0.000000,-0.000000
68,62,32.068127,-0.216745,-3.007047
68,63,36.130512,-0.192085,-2.664918
68,64,38.831802,-1.070937,-2.655815
68,65,40.930612,-0.167544,-2.324448
68,66,42.162822,-0.161944,-2.246749
68,67,43.344924,-0.156813,-2.175562
68,68,44.481720,-0.152090,-2.110043
68,69,44.757732,1.289237,-2.807491
68,70,45.147441,3.443929,-3.321766
68,71,46.030294,4.565386,-5.898511
68,72,46.892732,1.219029,-2.654603
68,73,47.404394,1.203005,-2.619709
68,74,46.892732,1.219029,-2.654603
68,75,46.892732,1.219029,-2.654603
68,76,47.404394,1.203005,-2.619709
68,77,46.219925,3.348602,-3.229820
68,78,45.147441,3.443929,-3.321766
68,79,45.263183,4.181900,-3.152962
68,80,45.226030,3.263981,-5.334217
68,81,44.117475,3.359713,-5.490668
68,82,42.966455,3.463207,-5.659805
68,83,43.547527,3.410427,-5.573549
68,84,43.714163,1.161426,-4.994418
68,85,43.714163,1.161426,-4.994418
68,86,43.631535,1.328567,-2.893138
68,87,43.631535,1.328567,-2.893138
68,88,45.033340,1.708108,-6.675855
68,89,45.033340,1.708108,-6.675855
68,90,44.676816,3.310937,-5.410955
68,91,44.280978,1.144210,-4.920382
68,92,44.837331,1.127650,-4.849169
68,93,45.383689,1.111706,-4.780607
68,94,45.576241,1.684453,-6.583403
68,95,46.854485,3.048909,-6.074441
68,96,47.110178,4.356665,-6.687098
68,97,47.110178,4.356665,-6.687098
68,98,49.436074,6.023398,-6.785239
68,99,49.909162,5.953900,-6.706952
69,0,51.824750,-12.405695,-14.231334
69,1,49.086399,-13.242910,-16.009178
69,2,48.601140,-13.393406,-16.191110
69,3,48.565870,-13.380230,-15.349282
69,4,51.090528,-14.454647,-14.854109
